tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
3525.00;19361005#0_0;121.74;10.35;3069.00;-0.07;19357539#0_0;5.10;10.62;tripinfo_409 routing_409;456.00;409;1;4031.71;0.95;0.00;73.06;DEFAULT_VEHTYPE;;1;31.00
3529.00;-19356382#32_1;34.20;9.59;3359.00;-0.03;19354572#2_0;5.10;9.80;tripinfo_631 routing_631;170.00;631;1;1414.84;0.88;0.00;20.40;DEFAULT_VEHTYPE;;0;0.00
3534.00;-19353381_1;101.75;9.51;3453.00;0.54;511366397_0;5.10;2.98;tripinfo_364 routing_364;81.00;364;1;450.93;0.89;0.00;24.71;DEFAULT_VEHTYPE;;1;12.00
3537.00;-19356025#1_0;443.61;9.66;3029.00;-0.70;-511366397_0;5.10;5.40;tripinfo_90 routing_90;508.00;90;1;3877.10;0.97;0.00;133.24;DEFAULT_VEHTYPE;;2;86.00
3549.00;19361135#4_0;37.90;10.25;3355.00;-0.26;-19352037_0;5.10;11.52;tripinfo_525 routing_525;194.00;525;1;1580.98;1.03;0.00;55.68;DEFAULT_VEHTYPE;;1;35.00
3577.00;329995330#8_1;24.23;8.99;3163.00;-0.48;-19355636_0;5.10;10.07;tripinfo_380 routing_380;414.00;380;1;2353.04;0.90;0.00;176.10;DEFAULT_VEHTYPE;;5;124.00
3584.00;-19353551#5_1;36.19;11.87;3397.00;-0.39;19355923_1;5.10;12.00;tripinfo_644 routing_644;187.00;644;1;1646.89;1.07;0.00;47.36;DEFAULT_VEHTYPE;;3;11.00
3587.00;-19356382#33_1;19.93;9.27;3399.00;-0.25;19354576#2_0;5.10;10.52;tripinfo_666 routing_666;188.00;666;1;1731.02;0.94;0.00;20.88;DEFAULT_VEHTYPE;;0;0.00
3588.00;19351859#2_0;56.35;10.14;3468.00;-0.15;511366397_0;5.10;5.69;tripinfo_342 routing_342;120.00;342;1;1035.34;1.02;0.00;19.74;DEFAULT_VEHTYPE;;0;0.00
3593.00;-19361081_0;428.74;10.49;3105.00;-0.57;19352037_0;5.10;10.72;tripinfo_496 routing_496;488.00;496;1;4754.99;0.96;0.00;39.47;DEFAULT_VEHTYPE;;0;0.00
3595.00;19357057#4_0;43.74;9.87;3373.00;-0.74;-576756561#0_0;5.10;11.01;tripinfo_536 routing_536;222.00;536;1;2188.29;0.98;0.00;20.84;DEFAULT_VEHTYPE;;0;0.00
3598.00;19352131#10_1;34.15;8.91;3344.00;-0.69;661061477#0_1;5.10;9.78;tripinfo_595 routing_595;254.00;595;1;2216.97;0.87;0.00;23.48;DEFAULT_VEHTYPE;;0;0.00
3604.00;-19353591#0_0;96.46;12.30;3243.00;-0.40;661061477#0_1;5.10;12.67;tripinfo_410 routing_410;361.00;410;1;3986.40;1.13;0.00;42.74;DEFAULT_VEHTYPE;;0;0.00
3606.00;-19354956#2_1;24.11;10.51;3294.00;-0.66;-19352058_0;5.10;10.71;tripinfo_196 routing_196;312.00;196;1;2786.30;0.96;0.00;47.04;DEFAULT_VEHTYPE;;1;7.00
3611.00;-661061473#0_1;18.95;10.19;3348.00;-0.82;19351857#12_1;5.10;11.14;tripinfo_662 routing_662;263.00;662;1;2065.88;1.00;0.00;75.31;DEFAULT_VEHTYPE;;3;31.00
3613.00;19353711_0;92.76;8.50;3297.00;-0.18;-511366397_0;5.10;4.52;tripinfo_132 routing_132;316.00;132;1;1919.79;0.81;0.00;80.94;DEFAULT_VEHTYPE;;3;39.00
3614.00;-19353551#5_1;36.19;9.29;3378.00;-0.45;-19354903#0_0;5.10;9.85;tripinfo_653 routing_653;236.00;653;1;1965.94;0.88;0.00;33.59;DEFAULT_VEHTYPE;;2;2.00
3617.00;19352131#9_1;48.41;11.03;3385.00;-0.87;-19352058_0;5.10;11.17;tripinfo_221 routing_221;232.00;221;1;1758.02;1.00;0.00;71.77;DEFAULT_VEHTYPE;;2;47.00
3631.00;329995330#0_1;32.74;10.53;3266.00;-0.24;19355636_0;5.10;10.67;tripinfo_354 routing_354;365.00;354;1;2186.97;0.95;0.00;156.14;DEFAULT_VEHTYPE;;6;96.00
3647.00;19357057#5_0;92.53;11.03;3441.00;-0.38;-19359987_0;5.10;11.39;tripinfo_580 routing_580;206.00;580;1;1963.24;1.02;0.00;30.90;DEFAULT_VEHTYPE;;2;2.00
3665.00;19354956#2_1;23.97;10.43;3282.00;-0.68;-19355636_0;5.10;9.27;tripinfo_138 routing_138;383.00;138;1;2656.20;0.97;0.00;132.93;DEFAULT_VEHTYPE;;9;55.00
3669.00;-19353264#3_0;46.83;10.11;3262.00;-0.76;-19358499#1_1;5.10;10.39;tripinfo_250 routing_250;407.00;250;1;2505.76;0.93;0.00;164.66;DEFAULT_VEHTYPE;;3;129.00
3674.00;19352285#8_1;7.99;10.97;3302.00;-0.30;19352037_0;5.10;11.59;tripinfo_479 routing_479;372.00;479;1;3817.20;1.04;0.00;39.41;DEFAULT_VEHTYPE;;0;0.00
3676.00;-19356054_0;65.01;9.94;3261.00;-0.34;-19355636_0;5.10;10.94;tripinfo_365 routing_365;415.00;365;1;2532.41;0.98;0.00;178.30;DEFAULT_VEHTYPE;;5;123.00
3680.00;596607453_0;257.46;10.30;3316.00;-0.85;-19358499#0_1;5.10;10.88;tripinfo_167 routing_167;364.00;167;1;2686.35;0.97;0.00;113.92;DEFAULT_VEHTYPE;;4;70.00
3686.00;19358587#0_1;177.40;10.93;3405.00;-0.48;511366397_0;5.10;5.59;tripinfo_192 routing_192;281.00;192;1;2038.32;1.00;0.00;89.12;DEFAULT_VEHTYPE;;4;43.00
3699.00;-19354057#0_0;41.84;10.78;3374.00;-0.99;19355636_0;5.10;11.89;tripinfo_186 routing_186;325.00;186;1;2908.65;1.06;0.00;75.51;DEFAULT_VEHTYPE;;7;7.00
3703.00;-19353551#4_1;58.69;13.07;3562.00;-0.07;19354710#2_0;5.10;13.58;tripinfo_672 routing_672;141.00;672;1;1474.67;1.22;0.00;29.45;DEFAULT_VEHTYPE;;1;1.00
3705.00;-19356025#1_0;443.61;10.66;3181.00;-0.59;-19358499#0_1;5.10;11.37;tripinfo_23 routing_23;524.00;23;1;3750.36;1.02;0.00;191.91;DEFAULT_VEHTYPE;;4;138.00
3706.00;19356382#36_1;20.97;11.26;3576.00;-0.40;19353711_0;5.10;12.34;tripinfo_652 routing_652;130.00;652;1;1331.21;1.10;0.00;19.28;DEFAULT_VEHTYPE;;1;1.00
3708.00;19356535#7_0;171.63;13.08;3381.00;-0.02;-19352037_0;5.10;13.25;tripinfo_427 routing_427;327.00;427;1;3391.60;1.19;0.00;69.81;DEFAULT_VEHTYPE;;1;21.00
3711.00;378219319_0;132.16;9.52;3200.00;-0.32;-19359987_0;5.10;10.06;tripinfo_462 routing_462;511.00;462;1;4550.89;0.90;0.00;53.69;DEFAULT_VEHTYPE;;2;2.00
3713.00;-19356054_0;65.01;11.57;3389.00;-0.24;19353318_0;5.10;11.82;tripinfo_353 routing_353;324.00;353;1;2749.14;1.06;0.00;85.11;DEFAULT_VEHTYPE;;4;40.00
3717.00;-19353264#5_0;78.83;10.48;3478.00;-0.04;-19359987_0;5.10;11.05;tripinfo_589 routing_589;239.00;589;1;2214.93;0.99;0.00;35.91;DEFAULT_VEHTYPE;;2;2.00
3717.00;19353551#8_1;21.95;11.69;3575.00;-0.18;-19347482_1;5.10;11.87;tripinfo_637 routing_637;142.00;637;1;1311.01;1.06;0.00;29.35;DEFAULT_VEHTYPE;;2;2.00
3724.00;19357991#2_0;170.35;9.61;3541.00;-0.92;-19355160#0_0;5.10;9.96;tripinfo_583 routing_583;183.00;583;1;1650.49;0.89;0.00;15.26;DEFAULT_VEHTYPE;;0;0.00
3735.00;329995330#8_1;24.23;11.39;3490.00;-0.81;-19358499#0_1;5.10;11.39;tripinfo_352 routing_352;245.00;352;1;1608.96;1.02;0.00;101.35;DEFAULT_VEHTYPE;;2;73.00
3742.00;-19357057#4_0;43.74;9.74;3533.00;-0.43;-19353318_0;5.10;10.24;tripinfo_243 routing_243;209.00;243;1;1268.26;0.92;0.00;82.73;DEFAULT_VEHTYPE;;2;61.00
3744.00;-19354956#6_1;24.73;12.70;3453.00;-0.47;19352058_0;5.10;13.17;tripinfo_191 routing_191;291.00;191;1;3031.70;1.18;0.00;57.93;DEFAULT_VEHTYPE;;1;17.00
3749.00;-19352131#5_1;49.62;9.16;3566.00;-0.22;19355160#3_0;5.10;10.02;tripinfo_505 routing_505;183.00;505;1;1623.28;0.90;0.00;17.13;DEFAULT_VEHTYPE;;0;0.00
3752.00;-19351857#12_1;196.94;12.04;3426.00;-0.28;-19358499#1_1;5.10;12.76;tripinfo_189 routing_189;326.00;189;1;2439.74;1.14;0.00;132.22;DEFAULT_VEHTYPE;;4;75.00
3753.00;19352131#4_1;59.92;11.75;3541.00;-0.21;-19359987_0;5.10;12.28;tripinfo_530 routing_530;212.00;530;1;2097.54;1.10;0.00;38.75;DEFAULT_VEHTYPE;;2;2.00
3767.00;661061473#0_1;18.95;10.82;3567.00;-0.86;19358587#0_1;5.10;12.16;tripinfo_685 routing_685;200.00;685;1;1516.81;1.09;0.00;73.19;DEFAULT_VEHTYPE;;4;37.00
3775.00;19353531#1_0;58.92;10.37;3308.00;-0.90;-19355160#0_0;5.10;11.31;tripinfo_435 routing_435;467.00;435;1;4536.91;1.01;0.00;62.84;DEFAULT_VEHTYPE;;0;0.00
3778.00;19353551#9_1;3.02;6.20;3592.00;-0.07;19354956#9_1;5.10;10.97;tripinfo_684 routing_684;186.00;684;1;1656.79;0.98;0.00;29.96;DEFAULT_VEHTYPE;;2;2.00
3788.00;-19358927#4_0;71.23;12.12;3263.00;-0.73;-19356025#1_0;5.10;12.26;tripinfo_436 routing_436;525.00;436;1;4894.95;1.10;0.00;122.67;DEFAULT_VEHTYPE;;1;10.00
3793.00;19354572#2_0;194.79;11.89;3454.00;-0.58;-19352037_0;5.10;12.59;tripinfo_420 routing_420;339.00;420;1;3176.29;1.13;0.00;84.63;DEFAULT_VEHTYPE;;2;39.00
3818.00;-19353092#0_1;91.76;9.61;3523.00;-0.70;19353318_0;5.10;10.80;tripinfo_114 routing_114;295.00;114;1;2460.53;0.97;0.00;60.18;DEFAULT_VEHTYPE;;5;5.00
3818.00;-661061473#0_1;18.95;10.98;3567.00;-0.23;-19358927#5_0;5.10;12.27;tripinfo_643 routing_643;251.00;643;1;2371.19;1.10;0.00;56.02;DEFAULT_VEHTYPE;;3;3.00
3826.00;-19353264#3_0;46.83;11.37;3596.00;-0.80;19352058_0;5.10;12.25;tripinfo_263 routing_263;230.00;263;1;1840.39;1.10;0.00;75.34;DEFAULT_VEHTYPE;;1;50.00
3838.00;-19352868_0;180.70;8.49;3274.00;-0.37;19359987_0;5.10;9.42;tripinfo_407 routing_407;564.00;407;1;4479.93;0.84;0.00;83.39;DEFAULT_VEHTYPE;;1;31.00
3845.00;-19354576#2_0;111.11;9.83;3514.00;-0.47;-19358499#1_1;5.10;10.82;tripinfo_100 routing_100;331.00;100;1;2600.77;0.97;0.00;87.05;DEFAULT_VEHTYPE;;4;38.00
3849.00;19353816#2_0;133.40;7.51;3554.00;-0.81;19352058_0;5.10;8.81;tripinfo_295 routing_295;295.00;295;1;1970.37;0.79;0.00;65.25;DEFAULT_VEHTYPE;;4;27.00
3854.00;-576756561#0_0;90.89;10.56;3381.00;-0.69;511366397_0;5.10;5.83;tripinfo_31 routing_31;473.00;31;1;3559.65;1.05;0.00;159.61;DEFAULT_VEHTYPE;;4;116.00
3888.00;-19353048#0_0;51.36;9.81;3476.00;-0.09;19355160#3_0;5.10;11.10;tripinfo_411 routing_411;412.00;411;1;4119.38;0.99;0.00;36.90;DEFAULT_VEHTYPE;;0;0.00
3894.00;-19351857#9_1;79.59;12.40;3545.00;-0.62;19355160#0_0;5.10;12.42;tripinfo_425 routing_425;349.00;425;1;3919.56;1.11;0.00;30.46;DEFAULT_VEHTYPE;;0;0.00
3897.00;-19352901#1_0;127.66;12.62;3498.00;-0.49;19358499#1_1;5.10;12.63;tripinfo_232 routing_232;399.00;232;1;2961.39;1.13;0.00;162.40;DEFAULT_VEHTYPE;;3;121.00
3898.00;-19359987_0;174.26;8.16;3366.00;0.64;511366397_0;5.10;3.47;tripinfo_97 routing_97;532.00;97;1;2902.70;0.83;0.00;206.24;DEFAULT_VEHTYPE;;5;151.00
3910.00;-19353810#5_0;95.23;12.50;3592.00;-0.73;19357539#1_0;5.10;13.34;tripinfo_463 routing_463;318.00;463;1;3499.48;1.19;0.00;51.99;DEFAULT_VEHTYPE;;0;0.00
3911.00;-19358927#2_0;74.82;9.20;3569.00;-0.32;19358499#1_1;5.10;10.41;tripinfo_126 routing_126;342.00;126;1;2985.82;0.93;0.00;50.26;DEFAULT_VEHTYPE;;1;9.00
3974.00;-19356025#1_0;443.61;11.49;3425.00;-0.09;-19358499#0_1;5.10;12.01;tripinfo_53 routing_53;549.00;53;1;3752.10;1.07;0.00;235.92;DEFAULT_VEHTYPE;;5;178.00
4076.00;-19355160#0_0;438.84;8.70;3435.00;-0.74;-511366397_0;5.10;4.92;tripinfo_99 routing_99;641.00;99;1;3768.32;0.88;0.00;240.36;DEFAULT_VEHTYPE;;5;179.00
4133.00;-576756561#0_0;90.89;9.66;3573.00;-0.33;511366397_0;5.10;5.31;tripinfo_52 routing_52;560.00;52;1;3559.65;0.95;0.00;216.24;DEFAULT_VEHTYPE;;4;170.00
